Fecha;Grupo Financiero Galicia;Banco Macro;Pampa Energía;Ternium Argentina;Aluar;Cresud;Supervielle;Central Puerto;Loma Negra;Mirgor;Telecom Argentina;Transportadora Gas del Sur;Grupo Supervielle (VALO);Soc. Comercial del Plata;Edenor;Holcim Argentina;Transener;Molinos Río de la Plata;BYMA;IRSA;ÍNDICE MERVAL
16/05/2025;7049,544921875;10277,619140625;3860,0;627,9210815429688;728,8220825195312;1260,183349609375;3580,0;1540,0;2885,0;24640,5625;2555,88818359375;6915,2900390625;310,9476013183594;75,74745178222656;2015,0;1760,0;2387,583251953125;2864,836181640625;194,05699157714844;1606,9608154296875;2318360,0
19/05/2025;7146,11376953125;10584,765625;3960,0;618,3051147460938;725,8310546875;1297,941650390625;3790,0;1580,0;2955,0;24540,701171875;2650,55078125;7097,52392578125;313,9137268066406;76,9727783203125;2080,0;1795,0;2448,358154296875;2889,49755859375;195,01292419433594;1629,5941162109375;2369505,0
20/05/2025;7155,77001953125;10513,88671875;3945,0;640,4218139648438;748,7625122070312;1297,941650390625;3845,0;1630,0;3070,0;24191,189453125;2595,74609375;7059,1591796875;313,4193420410156;76,9727783203125;2180,0;1895,0;2391,92431640625;2992,25341796875;194,2959747314453;1665,807373046875;2378464,0
21/05/2025;6991,6025390625;10230,365234375;3805,0;652,9225463867188;758,7327270507812;1283,7823486328125;3670,0;1565,0;3025,0;23042,794921875;2511,048095703125;6838,56005859375;308,4757995605469;72,51704406738281;2090,0;1815,0;2253,010498046875;3033,355712890625;189,27725219726562;1634,1207275390625;2319549,0
22/05/2025;6952,9755859375;10206,7412109375;3765,0;650,0377197265625;759,729736328125;1279,0625;3715,0;1595,0;3095,0;22868,0390625;2421,367919921875;6838,56005859375;311,936279296875;72,96261596679688;2085,0;1845,0;2179,21240234375;2967,592041015625;192,86204528808594;1611,487548828125;2314897,0
23/05/2025;7078,51416015625;10324,873046875;3805,0;652,9225463867188;786,6492919921875;1316,82080078125;3660,0;1585,0;3195,0;23392,306640625;2446,279052734375;6915,2900390625;338,136962890625;73,51958465576172;2110,0;1875,0;2187,89453125;2914,158935546875;200,98757934570312;1616,01416015625;2345902,0
26/05/2025;7078,51416015625;10348,5009765625;3815,0;670,231201171875;805,5927124023438;1321,5406494140625;3685,0;1615,0;3295,0;23267,482421875;2431,332275390625;6982,42919921875;336,1595458984375;74,6335220336914;2145,0;1900,0;2248,66943359375;2885,38720703125;208,63516235351562;1638,6474609375;2370800,0
27/05/2025;6972,28857421875;10253,9921875;3810,0;672,1544189453125;814,5658569335938;1359,2989501953125;3475,0;1610,0;3240,0;23067,759765625;2421,367919921875;6924,88134765625;342,58612060546875;76,19302368164062;2100,0;1870,0;2222,623046875;2794,9619140625;211,02500915527344;1652,2274169921875;2355098,0
28/05/2025;6885,376953125;10017,7265625;3830,0;685,61669921875;827,5271606445312;1378,1781005859375;3345,0;1585,0;3080,0;22967,8984375;2421,367919921875;6934,47265625;350,00140380859375;74,2993392944336;2100,0;1845,0;2309,444091796875;2996,36376953125;208,87413024902344;1634,1207275390625;2344330,0
29/05/2025;6721,20947265625;9545,1904296875;3740,0;686,5783081054688;832,5122680664062;1368,738525390625;3170,0;1620,0;3120,0;22768,1796875;2401,43896484375;6656,32666015625;364,337646484375;70,9575424194336;2020,0;1760,0;2313,78515625;2897,718017578125;212,21995544433594;1652,2274169921875;2308056,0
30/05/2025;6721,20947265625;9568,81640625;3700,0;674,0775756835938;794,62548828125;1354,5791015625;3135,0;1565,0;3045,0;22868,0390625;2346,63427734375;6474,0927734375;357,41668701171875;69,06385040283203;1985,0;1730,0;2344,172607421875;2926,48974609375;210,06906127929688;1643,174072265625;2278992,0
02/06/2025;6547,3857421875;9261,6708984375;3585,0;635,6138305664062;752,7506103515625;1368,738525390625;3045,0;1500,0;2970,0;22793,14453125;2306,7763671875;6416,54541015625;334,18212890625;63,828369140625;1930,0;1680,0;2357,19580078125;2868,9462890625;201,7045440673828;1643,174072265625;2206291,0
03/06/2025;6566,69873046875;9290,0234375;3685,0;623,1130981445312;715,86083984375;1349,859375;3040,0;1505,0;3010,0;22343,771484375;2336,669921875;6464,50146484375;354,9449157714844;65,83345031738281;1930,0;1730,0;2400,6064453125;2877,166748046875;199,31466674804688;1647,70068359375;2224638,0
04/06/2025;6257,677734375;8628,474609375;3455,0;611,573974609375;702,8995361328125;1349,859375;2830,0;1435,0;2990,0;21145,4453125;2291,82958984375;6234,3115234375;355,4393005371094;66,72459411621094;1825,0;1665,0;2200,917724609375;2897,718017578125;195,4908905029297;1620,540771484375;2126915,0
05/06/2025;6286,6484375;8552,8701171875;3505,0;614,458740234375;705,890625;1274,3427734375;2840,0;1470,0;2895,0;20496,353515625;2251,9716796875;6260,0;359,39410400390625;64,71951293945312;1830,0;1650,0;2140,142822265625;2844,284912109375;197,4027862548828;1584,32763671875;2124156,0
06/06/2025;6402,53076171875;8694,6298828125;3550,0;620,2283325195312;704,8936157226562;1264,9031982421875;2920,0;1490,0;2880,0;20571,248046875;2351,616455078125;6390,0;359,888427734375;66,05623626708984;1895,0;1635,0;2057,66259765625;2815,51318359375;200,74859619140625;1620,540771484375;2156778,0
09/06/2025;6267,33447265625;8562,3203125;3500,0;599,0732421875;675,97998046875;1246,0240478515625;2850,0;1455,0;2845,0;20596,212890625;2256,9541015625;6250,0;360,3828430175781;63,939762115478516;1830,0;1575,0;2018,5931396484375;2745,63916015625;193,8179931640625;1570,7476806640625;2111197,0
10/06/2025;6605,326171875;8930,8974609375;3630,0;610,6123657226562;687,9442749023438;1274,3427734375;2990,0;1510,0;2930,0;21170,41015625;2406,421142578125;6470,0;365,3263244628906;65,16508483886719;1900,0;1645,0;2140,142822265625;2770,300537109375;199,5536651611328;1616,01416015625;2202667,0
11/06/2025;6460,47314453125;8770,234375;3625,0;612,5355834960938;683,9561767578125;1222,425048828125;2845,0;1470,0;2865,0;21070,55078125;2286,847412109375;6590,0;359,888427734375;64,16254425048828;1860,0;1610,0;2157,507080078125;2729,1982421875;199,31466674804688;1539,0611572265625;2171272,0
12/06/2025;6460,47314453125;8798,587890625;3645,0;619,2667236328125;685,9501953125;1236,58447265625;2860,0;1495,0;2945,0;20646,142578125;2316,740966796875;6750,0;362,8545837402344;64,94229888916016;1850,0;1630,0;2213,94091796875;2692,2060546875;202,89947509765625;1548,1143798828125;2187671,0
13/06/2025;6305,96142578125;8382,7568359375;3565,0;597,1500244140625;656,0396118164062;1184,666748046875;2705,0;1465,0;2770,0;21345,16796875;2266,91845703125;6400,0;354,4505615234375;61,600502014160156;1740,0;1570,0;2239,9873046875;2585,33984375;192,86204528808594;1493,7945556640625;2127156,0
17/06/2025;6199,73583984375;8203,1923828125;3475,0;572,1486206054688;630,1170654296875;1222,425048828125;2605,0;1410,0;2665,0;21395,09765625;2197,167236328125;6340,0;341,5973815917969;59,038455963134766;1680,0;1490,0;2205,2587890625;2466,14306640625;194,05699157714844;1480,214599609375;2072440,0
18/06/2025;6122,48046875;8155,9404296875;3410,0;564,4558715820312;626,1289672851562;1203,5458984375;2555,0;1430,0;2705,0;20870,830078125;2147,3447265625;6500,0;330,227294921875;57,924522399902344;1690,0;1510,0;2096,732177734375;2425,04052734375;189,51625061035156;1457,5814208984375;2050983,0
19/06/2025;6151,45166015625;8184,29248046875;3430,0;568,30224609375;620,1468505859375;1222,425048828125;2560,0;1440,0;2770,0;21170,41015625;2142,362548828125;6620,0;331,216064453125;57,924522399902344;1695,0;1520,0;2096,732177734375;2429,15087890625;191,6671142578125;1466,6346435546875;2064099,0
23/06/2025;5803,80224609375;7759,0126953125;3360,0;543,30078125;582,2600708007812;1189,386474609375;2480,0;1360,0;2635,0;20721,0390625;2102,504638671875;6110,0;310,9476013183594;54,35993576049805;1595,0;1465,0;1944,795166015625;2326,394775390625;187,12637329101562;1502,847900390625;1977116,0
24/06/2025;6074,1962890625;8240,9970703125;3425,0;583,687744140625;627,1259765625;1212,9854736328125;2725,0;1430,0;2780,0;21594,818359375;2172,255859375;6330,0;320,34027099609375;56,58780288696289;1645,0;1525,0;1988,2056884765625;2544,237548828125;194,05699157714844;1530,0078125;2064590,0
25/06/2025;6006,59814453125;8089,78564453125;3350,0;591,3804931640625;654,0455322265625;1217,705322265625;2655,0;1385,0;2675,0;21644,748046875;2117,451416015625;6120,0;317,8685302734375;55,13969039916992;1595,0;1465,0;1905,7255859375;2453,812255859375;191,1891326904297;1520,9544677734375;2024393,0
26/06/2025;6025,912109375;8127,5888671875;3380,0;601,9580078125;687,9442749023438;1217,705322265625;2665,0;1410,0;2685,0;21370,1328125;2107,48681640625;6240,0;314,90234375;55,25108337402344;1605,0;1465,0;1836,2685546875;2449,701904296875;190,23318481445312;1534,534423828125;2038948,0
27/06/2025;5996,94140625;8140,08447265625;3390,0;605,8043823242188;703,8966064453125;1222,425048828125;2640,0;1425,0;2720,0;21120,48046875;2117,451416015625;6280,0;312,4306335449219;55,36247634887695;1665,0;1465,0;1827,58642578125;2441,4814453125;189,51625061035156;1525,481201171875;2041078,0
30/06/2025;5871,4013671875;7997,44384765625;3345,0;592,3421020507812;716,8578491210938;1227,1448974609375;2560,0;1410,0;2650,0;20471,390625;2122,43359375;6260,0;306,9927673339844;52,80043029785156;1600,0;1440,0;1792,8580322265625;2388,04833984375;183,30259704589844;1525,481201171875;1994825,0
01/07/2025;5977,62744140625;8102,04638671875;3395,0;588,4957275390625;713,8668212890625;1264,9031982421875;2620,0;1455,0;2780,0;20521,31640625;2167,273681640625;6400,0;322,81201171875;53,35739517211914;1615,0;1460,0;1736,4241943359375;2309,953857421875;185,69244384765625;1620,540771484375;2031093,0
02/07/2025;6016,25439453125;8149,5947265625;3500,0;613,4971313476562;733,8071899414062;1274,3427734375;2635,0;1460,0;2785,0;20770,96875;2212,11376953125;6520,0;336,6539306640625;54,91690444946289;1630,0;1500,0;1827,58642578125;2379,827880859375;189,51625061035156;1625,0675048828125;2063027,0
03/07/2025;6045,2255859375;8102,04638671875;3600,0;621,1898803710938;723,8369750976562;1274,3427734375;2635,0;1445,0;2825,0;20920,759765625;2202,1494140625;6660,0;340,1143798828125;54,24854278564453;1630,0;1535,0;1914,40771484375;2412,7099609375;189,03826904296875;1656,7540283203125;2078161,0
04/07/2025;6035,5693359375;8159,103515625;3620,0;622,1514892578125;722,8399658203125;1288,5020751953125;2640,0;1425,0;2820,0;20970,69140625;2192,184814453125;6760,0;341,10308837890625;53,023216247558594;1630,0;1565,0;1931,77197265625;2416,820068359375;185,69244384765625;1647,70068359375;2078697,0
07/07/2025;5978,54736328125;8006,95166015625;3545,0;613,4971313476562;710,875732421875;1297,941650390625;2590,0;1440,0;2750,0;21120,48046875;2182,220458984375;6750,0;331,71038818359375;51,01813888549805;1600,0;1500,0;1831,927490234375;2367,497314453125;182,58563232421875;1665,807373046875;2049934,0
08/07/2025;6172,3427734375;8415,8583984375;3780,0;600,9963989257812;695,92041015625;1302,6614990234375;2755,0;1490,0;2880,0;21519,921875;2251,9716796875;7030,0;335,17083740234375;51,46371078491211;1740,0;1520,0;1901,384521484375;2425,04052734375;188,32130432128906;1661,2806396484375;2129786,0
10/07/2025;5997,92724609375;8149,5947265625;3605,0;604,8428344726562;680,965087890625;1288,5020751953125;2645,0;1455,0;2730,0;21020,619140625;2197,167236328125;6710,0;332,6990966796875;51,68649673461914;1650,0;1475,0;1844,95068359375;2375,7177734375;188,560302734375;1661,2806396484375;2068736,0
11/07/2025;5813,8232421875;7902,3486328125;3495,0;598,1116333007812;680,965087890625;1255,463623046875;2530,0;1395,0;2700,0;20895,794921875;2137,38037109375;6290,0;330,227294921875;50,34977722167969;1590,0;1510,0;1901,384521484375;2375,7177734375;183,5415802001953;1611,487548828125;2007433,0
14/07/2025;5891,34130859375;8016,46240234375;3705,0;632,7290649414062;726,8280639648438;1279,0625;2580,0;1440,0;2745,0;21131,701171875;2202,1494140625;6570,0;331,216064453125;52,02067565917969;1620,0;1510,0;1940,4541015625;2363,386962890625;183,5415802001953;1679,38720703125;2064025,0
15/07/2025;5891,34130859375;7987,93408203125;3715,0;629,84423828125;714,8638305664062;1316,82080078125;2580,0;1450,0;2755,0;21331,529296875;2306,7763671875;6600,0;330,7216796875;52,24346160888672;1620,0;1480,0;2031,6163330078125;2359,27685546875;186,17042541503906;1692,9671630859375;2075072,0
16/07/2025;5736,3056640625;7617,06591796875;3590,0;625,0362548828125;703,8966064453125;1316,82080078125;2470,0;1435,0;2680,0;21731,18359375;2281,865234375;6510,0;330,7216796875;51,12953186035156;1555,0;1465,0;2070,685791015625;2338,7255859375;186,88739013671875;1679,38720703125;2027274,0
17/07/2025;5930,09912109375;7940,38671875;3635,0;618,3051147460938;696,9174194335938;1335,699951171875;2555,0;1465,0;2700,0;22130,837890625;2311,758544921875;6690,0;330,7216796875;51,90928268432617;1590,0;1450,0;2144,48388671875;2359,27685546875;184,73651123046875;1738,2337646484375;2066134,0
18/07/2025;5910,720703125;7959,40576171875;3695,0;631,7674560546875;720,845947265625;1330,980224609375;2515,0;1475,0;2735,0;21756,162109375;2341,652099609375;6730,0;333,6877746582031;51,01813888549805;1625,0;1450,0;2070,685791015625;2445,591796875;185,2144775390625;1720,1270751953125;2075286,0
21/07/2025;5852,58203125;7968,9140625;3585,0;606,7659912109375;705,890625;1297,941650390625;2465,0;1460,0;2740,0;21306,55078125;2311,758544921875;6600,0;330,227294921875;49,34723663330078;1580,0;1440,0;2022,9342041015625;2367,497314453125;182,10765075683594;1715,6004638671875;2042466,0
22/07/2025;5842,892578125;7940,38671875;3520,0;593,3036499023438;686,947265625;1293,221923828125;2450,0;1445,0;2670,0;21506,376953125;2242,00732421875;6480,0;325,7781677246094;47,67633819580078;1525,0;1410,0;1979,5235595703125;2297,623291015625;182,82461547851562;1661,2806396484375;2010482,0
23/07/2025;6036,6865234375;8168,6142578125;3670,0;597,1500244140625;688,9412841796875;1335,699951171875;2525,0;1500,0;2805,0;22455,5546875;2306,7763671875;6720,0;327,7555847167969;49,4586296081543;1595,0;1395,0;2031,6163330078125;2404,4892578125;184,258544921875;1715,6004638671875;2083677,0
24/07/2025;6298,30908203125;8491,9345703125;3780,0;606,7659912109375;689,9382934570312;1354,5791015625;2605,0;1520,0;2955,0;22380,62109375;2351,616455078125;6860,0;327,7555847167969;49,4586296081543;1635,0;1420,0;2057,66259765625;2420,930419921875;184,258544921875;1747,2869873046875;2135087,0
25/07/2025;6433,96533203125;8739,1796875;3840,0;634,6522216796875;708,8817138671875;1392,33740234375;2660,0;1565,0;3010,0;22780,275390625;2436,314697265625;7150,0;349,0291442871094;51,68649673461914;1715,0;1455,0;2209,599853515625;2503,135009765625;184,258544921875;1801,6068115234375;2197099,0
28/07/2025;6414,5849609375;8682,123046875;3875,0;632,7290649414062;705,890625;1420,6561279296875;2605,0;1585,0;3110,0;23030,05859375;2461,225830078125;7220,0;349,5242004394531;56,14222717285156;1855,0;1560,0;2279,056884765625;2593,560302734375;185,69244384765625;1810,66015625;2213570,0
29/07/2025;6618,06884765625;9068,5908203125;4070,0;639,460205078125;719,8489379882812;1463,13427734375;2860,0;1650,0;3145,0;23279,84375;2511,048095703125;7750,0;356,95037841796875;61,377716064453125;1930,0;1645,0;2344,172607421875;2601,78076171875;191,90609741210938;1901,193115234375;2304343,0
30/07/2025;6637,44873046875;9011,1953125;4110,0;667,346435546875;747,7655029296875;1430,095703125;2830,0;1635,0;3150,0;23354,779296875;2491,119140625;7720,0;358,435546875;59,818206787109375;1895,0;1610,0;2352,854736328125;2515,4658203125;193,34002685546875;1869,506591796875;2306756,0
31/07/2025;6656,82763671875;9030,328125;4115,0;669,2695922851562;784,6552734375;1430,095703125;2825,0;1650,0;3175,0;23429,7109375;2496,1015625;7820,0;360,9110412597656;58,48148727416992;1940,0;1550,0;2279,056884765625;2527,796630859375;197,4027862548828;1819,71337890625;2319511,0
01/08/2025;6482,4140625;8762,4794921875;4065,0;649,076171875;771,6939697265625;1401,7769775390625;2725,0;1650,0;3185,0;23329,80078125;2471,190185546875;7710,0;356,95037841796875;55,808048248291016;1930,0;1480,0;2326,808349609375;2482,583984375;194,53494262695312;1792,553466796875;2278849,0
04/08/2025;6482,4140625;8934,66796875;4050,0;628,8826904296875;742,7803955078125;1420,6561279296875;2820,0;1620,0;3190,0;24254,0;2511,048095703125;7710,0;360,9110412597656;56,25362014770508;1975,0;1500,0;2313,78515625;2556,568115234375;191,1891326904297;1860,4532470703125;2287329,0
05/08/2025;6647,138671875;9326,875;4180,0;622,1514892578125;722,8399658203125;1448,974853515625;2980,0;1645,0;3255,0;24254,0;2535,95947265625;7890,0;362,39617919921875;58,48148727416992;2015,0;1510,0;2404,947509765625;2527,796630859375;196,20785522460938;1874,033203125;2346867,0
06/08/2025;6850,6220703125;9613,8564453125;4385,0;610,6123657226562;722,8399658203125;1463,13427734375;3115,0;1725,0;3340,0;24778,544921875;2600,728515625;7900,0;366,3568420410156;62,04607391357422;2075,0;1610,0;2439,676025390625;2610,001220703125;199,31466674804688;1937,4063720703125;2415041,0
07/08/2025;6647,97216796875;9231,21484375;4135,0;592,3421020507812;724,8340454101562;1401,7769775390625;3015,0;1720,0;3290,0;24428,84765625;2600,728515625;7770,0;374,27801513671875;60,9321403503418;1920,0;1675,0;2305,10302734375;2671,65478515625;196,20785522460938;1923,826416015625;2349021,0
08/08/2025;6589,65625;9059,02734375;3980,0;608,689208984375;727,8250732421875;1382,8978271484375;2925,0;1675,0;3035,0;24179,064453125;2680,4443359375;7550,0;368,83221435546875;60,709354400634766;1895,0;1670,0;2239,9873046875;2552,4580078125;198,1197509765625;1887,6131591796875;2300926,0
11/08/2025;6589,65625;9049,458984375;4000,0;615,4203491210938;711,8727416992188;1406,496826171875;2925,0;1695,0;3005,0;23729,453125;2680,4443359375;7670,0;371,3075866699219;61,377716064453125;1885,0;1750,0;2183,553466796875;2577,119384765625;195,4908905029297;1910,2464599609375;2303302,0
12/08/2025;6677,12939453125;9183,3837890625;4045,0;607,7276000976562;721,8429565429688;1415,9364013671875;2910,0;1675,0;3015,0;23005,080078125;2735,248779296875;7710,0;361,40606689453125;59,37263488769531;1960,0;1795,0;2248,66943359375;2577,119384765625;194,53494262695312;1955,512939453125;2311836,0
13/08/2025;6638,2529296875;9011,1953125;4030,0;600,0348510742188;711,8727416992188;1392,33740234375;2875,0;1630,0;2885,0;22405,599609375;2785,0712890625;7600,0;354,4750061035156;60,900001525878906;1940,0;1755,0;2296,4208984375;2523,686279296875;195,72987365722656;1919,2996826171875;2287631,0
14/08/2025;6268,9208984375;8647,6875;3910,0;585,6109008789062;705,890625;1330,980224609375;2600,0;1555,0;2815,0;21606,291015625;2555,88818359375;7350,0;342,0980529785156;58,79999923706055;1805,0;1650,0;2179,21240234375;2408,599609375;186,88739013671875;1846,873291015625;2188543,0
18/08/2025;6200,88623046875;8819,8740234375;3900,0;581,7645263671875;704,8936157226562;1349,859375;2635,0;1520,0;2740,0;20981,833984375;2600,728515625;7390,0;345,0684814453125;60,099998474121094;1820,0;1605,0;2287,739013671875;2400,379150390625;185,9314422607422;1819,71337890625;2198382,0
19/08/2025;5899,5888671875;8188,51806640625;3700,0;574,07177734375;680,965087890625;1307,3812255859375;2475,0;1435,0;2635,0;20757,02734375;2411,4033203125;7040,0;347,0487976074219;55,900001525878906;1695,0;1525,0;2222,623046875;2330,505126953125;185,69244384765625;1747,2869873046875;2092206,0
20/08/2025;5870,431640625;8312,8759765625;3715,0;559,6478881835938;676,97705078125;1307,3812255859375;2440,0;1435,0;2665,0;20457,287109375;2401,43896484375;7130,0;343,58331298828125;53,29999923706055;1605,0;1465,0;2205,2587890625;2351,056396484375;181,6296844482422;1774,4468994140625;2081951,0
21/08/2025;5919,02734375;8322,4423828125;3755,0;574,07177734375;675,97998046875;1345,1395263671875;2440,0;1465,0;2720,0;20607,15625;2466,2080078125;7460,0;345,0684814453125;52,900001525878906;1615,0;1480,0;2266,03369140625;2375,7177734375;183,0635986328125;1788,02685546875;2103163,0
22/08/2025;5870,431640625;8389,4033203125;3750,0;576,95654296875;689,9382934570312;1382,8978271484375;2415,0;1460,0;2705,0;20582,177734375;2431,332275390625;7420,0;340,1177978515625;52,099998474121094;1575,0;1475,0;2279,056884765625;2367,497314453125;182,82461547851562;1815,186767578125;2106200,0
25/08/2025;5588,5732421875;7844,14013671875;3610,0;580,8029174804688;709,8787231445312;1345,1395263671875;2210,0;1395,0;2690,0;19633,0;2351,616455078125;7130,0;314,3310546875;47,349998474121094;1470,0;1390,0;2144,48388671875;2227,7490234375;181,6296844482422;1801,6068115234375;2021852,0
26/08/2025;5491,3798828125;7729,3486328125;3685,0;566,3790283203125;722,8399658203125;1345,1395263671875;2250,0;1445,0;2700,0;19508,109375;2386,4921875;7360,0;319,2889709472656;46,650001525878906;1480,0;1375,0;2200,917724609375;2404,4892578125;177,805908203125;1792,553466796875;2033345,0
27/08/2025;5267,8369140625;7368,189453125;3590,0;562,5326538085938;734,80419921875;1316,82080078125;2150,0;1400,0;2550,0;18858,669921875;2281,865234375;7270,0;317,80157470703125;43,900001525878906;1435,0;1305,0;2105,414306640625;2244,190185546875;173,504150390625;1747,2869873046875;1974151,0
28/08/2025;5219,24072265625;7637,875;3675,0;551,9551391601562;694,9234008789062;1316,82080078125;2135,0;1460,0;2505,0;19108,453125;2371,54541015625;7400,0;326,725830078125;44,29999923706055;1500,0;1285,0;2053,321533203125;2268,8515625;178,76185607910156;1806,1334228515625;1997379,0
29/08/2025;5151,2060546875;7531,92724609375;3645,0;548,1087646484375;720,845947265625;1279,0625;2105,0;1445,0;2530,0;18608,88671875;2426,35009765625;7360,0;326,2300720214844;42,349998474121094;1455,0;1260,0;2066,3447265625;2248,30029296875;184,01956176757812;1806,1334228515625;1984845,0
01/09/2025;5054,013671875;7377,82177734375;3535,0;555,801513671875;746,7684936523438;1250,7437744140625;2085,0;1400,0;2445,0;18234,2109375;2321,72314453125;7100,0;319,7847595214844;40,900001525878906;1410,0;1200,0;2031,6163330078125;2083,890869140625;177,805908203125;1729,180419921875;1939743,0
02/09/2025;5267,8369140625;7637,875;3610,0;531,7616577148438;735,80126953125;1274,3427734375;2125,0;1410,0;2540,0;18159,275390625;2321,72314453125;7210,0;319,2889709472656;40,75;1430,0;1190,0;1988,2056884765625;2038,67822265625;175,65501403808594;1783,500244140625;1975730,0
03/09/2025;5141,4873046875;7435,61083984375;3610,0;519,2609252929688;697,9144897460938;1231,8646240234375;2055,0;1380,0;2495,0;17784,599609375;2256,9541015625;7000,0;310,36474609375;39,70000076293945;1415,0;1185,0;1965,0;1890,7095947265625;173,26516723632812;1724,65380859375;1933987,0
04/09/2025;5384,46826171875;7714,92724609375;3725,0;509,64495849609375;693,9263916015625;1250,7437744140625;2160,0;1415,0;2510,0;17809,578125;2276,883056640625;7240,0;306,89422607421875;38,900001525878906;1480,0;1195,0;1970,0;1944,1427001953125;176,84996032714844;1751,813720703125;1990320,0
05/09/2025;5425,3583984375;7840,13916015625;3760,0;490,4130859375;683,9561767578125;1260,183349609375;2215,0;1395,0;2490,0;17709,6640625;2341,652099609375;7270,0;308,8774108886719;38,79999923706055;1515,0;1240,0;1920,0;1989,3553466796875;176,37197875976562;1797,0802001953125;1997624,0
08/09/2025;4332,48095703125;6313,52685546875;3267,5;490,4130859375;694,4248657226562;1199,77001953125;1758,0;1262,0;2293,0;16460,748046875;2049,69287109375;6170,0;286,0710144042969;34,7599983215332;1258,0;1130,0;1883,0;1890,7095947265625;151,75637817382812;1655,8486328125;1732924,0
09/09/2025;4220,26611328125;6072,7373046875;3372,5;500,0290222167969;691,9323120117188;1169,5634765625;1669,0;1230,0;2286,0;17010,271484375;2050,689208984375;6340,0;283,0962829589844;33,29999923706055;1259,0;1110,0;1936,0;1944,1427001953125;152,4733428955078;1623,2568359375;1728447,0
10/09/2025;4503,24267578125;6544,68603515625;3580,0;530,3192749023438;699,9085083007812;1206,3778076171875;1792,0;1295,0;2311,0;18009,40625;2136,3837890625;6730,0;285,8231201171875;34,279998779296875;1351,0;1155,0;2037,0;2293,512939453125;156,297119140625;1678,48193359375;1825228,0
11/09/2025;4412,98291015625;6405,02734375;3587,5;529,357666015625;679,9680786132812;1201,657958984375;1704,0;1310,0;2277,0;17709,6640625;2114,4619140625;6515,0;283,34417724609375;34,13999938964844;1297,0;1140,0;2001,0;2445,0;157,7310333251953;1643,174072265625;1805182,0
12/09/2025;4303,20703125;6183,5009765625;3512,5;519,2609252929688;664,0157470703125;1183,7227783203125;1614,0;1260,0;2240,0;16920,96484375;2080,582763671875;6295,0;271,9409484863281;33,209999084472656;1248,0;1100,0;1906,0;2280,0;157,97003173828125;1591,5701904296875;1759874,0
15/09/2025;4200,75;6096,81591796875;3545,0;534,1656494140625;665,0127563476562;1209,2095947265625;1599,0;1242,0;2243,0;16970,953125;2106,490478515625;6310,0;258,0589294433594;32,400001525878906;1235,0;1070,0;1809,0;2245,0;157,49205017089844;1590,6649169921875;1748702,0
16/09/2025;4332,48095703125;6188,31640625;3637,5;549,5511474609375;682,4606323242188;1226,200927734375;1622,0;1272,0;2253,0;17295,875;2135,387451171875;6540,0;259,5462341308594;32,869998931884766;1260,0;1090,0;1808,0;2295,0;161,31582641601562;1594,2862548828125;1788269,0
17/09/2025;4300,767578125;6173,86865234375;3595,0;548,5895385742188;686,947265625;1291,333984375;1672,0;1251,0;2220,0;17045,935546875;2121,43701171875;6570,0;262,5210266113281;33,06999969482422;1244,0;1065,0;1748,0;2410,0;162,0327911376953;1624,162109375;1783520,0
18/09/2025;4093,4140625;5928,26220703125;3507,5;522,62646484375;657,53515625;1287,55810546875;1574,0;1204,0;2211,0;15896,208984375;2013,82080078125;6285,0;241,20199584960938;30,200000762939453;1166,0;992,5;1556,0;2335,0;143,39186096191406;1607,8662109375;1695530,0
19/09/2025;3988,51708984375;5827,130859375;3572,5;529,8384399414062;651,0545043945312;1302,6614990234375;1551,0;1203,0;2229,0;15996,185546875;2079,58642578125;6390,0;242,44146728515625;29,34000015258789;1176,0;952,5;1475,0;2300,0;142,4359130859375;1679,38720703125;1683960,0
22/09/2025;4495,92431640625;6554,3173828125;3677,5;523,1072998046875;641,0842895507812;1289,446044921875;1797,0;1253,0;2344,0;16870,9765625;2127,415771484375;6560,0;275,4115295410156;35,18000030517578;1322,0;1100,0;1788,0;2505,0;162,49237060546875;1652,2274169921875;1811039,0
23/09/2025;4366,63330078125;6549,501953125;3680,0;537,0504150390625;637,5947265625;1254,5196533203125;1742,0;1281,0;2242,0;16945,958984375;2094,532958984375;6385,0;293,260009765625;36,70000076293945;1335,0;1165,0;1912,0;2690,0;175,49176025390625;1606,9608154296875;1815382,0
24/09/2025;4461,7724609375;6583,21240234375;3677,5;555,801513671875;660,5261840820312;1254,5196533203125;1778,0;1371,0;2227,0;17395,8515625;2103,5009765625;6435,0;301,8707580566406;36,68000030517578;1330,0;1230,0;2179,0;2700,0;182,7414093017578;1656,7540283203125;1843319,0
25/09/2025;4178,794921875;6356,86962890625;3572,5;533,2040405273438;643,0783081054688;1244,1361083984375;1641,0;1316,0;2192,0;16296,1142578125;2077,593505859375;6325,0;298,6435546875;33,150001525878906;1243,0;1160,0;1989,0;2420,0;176,74169921875;1606,9608154296875;1767848,0
26/09/2025;4234,90234375;6382,1845703125;3637,5;545,2239379882812;660,5261840820312;1267,7349853515625;1581,0;1272,0;2243,0;16146,1494140625;2151,33056640625;6435,0;307,33221435546875;31,170000076293945;1211,0;1145,0;1859,0;2305,0;182,7414093017578;1584,32763671875;1791046,0
